Date,Open,High,Low,Close,Volume,Ticker,Return,MA_5,MA_20,Volatility_20,Target
2016-11-11,24.62257699264575,25.02483155418706,24.49155700560564,24.92369270324707,136575600,AAPL,0.005937770423094957,25.218832397460936,25.993428897857665,0.010451500396041128,-0.025085188532839475
2016-11-14,24.758196733598787,24.781182360897954,23.92380636217132,24.298477172851562,204702000,AAPL,-0.025085188532839475,25.002763748168945,25.864252853393555,0.011450396551208362,0.01324371634456889
2016-11-15,24.496154829888138,24.751299306666837,24.40191323914231,24.62027931213379,129058000,AAPL,0.01324371634456889,24.821175003051756,25.752081775665282,0.012128587238155502,0.026888120087538825
2016-11-16,24.5260335830077,25.337439939184023,24.50304795972101,25.282272338867188,235362000,AAPL,0.026888120087538825,24.780259323120116,25.677011966705322,0.013992721035426325,-0.0003636310964035827
2016-11-17,25.24089869361549,25.36502316958602,25.015637119724733,25.27307891845703,110528000,AAPL,-0.0003636310964035827,24.87956008911133,25.6021689414978,0.013994034957403381,0.0010006511515299188
2016-11-18,25.22021696552083,25.40870192710526,25.206425939014256,25.298368453979492,113715600,AAPL,0.0010006511515299188,24.954495239257813,25.533850479125977,0.01401611580916491,0.01517344684875499
2016-11-21,25.312157547067688,25.741994178360056,25.286872833028042,25.682231903076172,117058400,AAPL,0.01517344684875499,25.231246185302734,25.47271842956543,0.014347295752104606,0.0006266670211689807
2016-11-22,25.732803677577536,25.840838063198525,25.6063818409268,25.698326110839844,103862000,AAPL,0.0006266670211689807,25.446855545043945,25.40553092956543,0.014261723889827044,-0.005098444897487786
2016-11-23,25.597185751873575,25.631665070299782,25.360430454339802,25.567304611206055,109705600,AAPL,-0.005098444897487786,25.50386199951172,25.36220750808716,0.013484049512531156,0.005034528738612876
2016-11-25,25.5443156508187,25.71441314355612,25.50294082200296,25.69602394104004,45903600,AAPL,0.005034528738612876,25.58845100402832,25.33801212310791,0.013422682215327704,-0.0019681390831151058
2016-11-28,25.61327036940083,25.852324704506927,25.604075769547833,25.645450592041016,108776000,AAPL,-0.0019681390831151058,25.657867431640625,25.319978141784667,0.013357075723456291,-0.000985898586020939
2016-11-29,25.46386208296801,25.751186762101863,25.30066187566286,25.620166778564453,114115200,AAPL,-0.000985898586020939,25.64545440673828,25.30273790359497,0.01335546226234276,-0.008433448632130247
2016-11-30,25.652349384804452,25.790264892859526,25.34663547692697,25.40410041809082,144649200,AAPL,-0.008433448632130247,25.586609268188475,25.298134899139406,0.012856935451358055,-0.00931957310817233
2016-12-01,25.36962276149973,25.500642756715852,25.06160976609378,25.16734504699707,148347600,AAPL,-0.00931957310817233,25.50661735534668,25.28055067062378,0.013017112563040008,0.003744769679461246
2016-12-02,25.093792541403914,25.305263124688693,25.02023747966612,25.2615909576416,106112000,AAPL,0.003744769679461246,25.419730758666994,25.281355476379396,0.01282649390938933,-0.00718834878180874
2016-12-05,25.284576903890887,25.291472417001383,24.882322271328984,25.080001831054688,137298000,AAPL,-0.00718834878180874,25.306641006469725,25.284459018707274,0.012764486754189603,0.007698447898965899
2016-12-06,25.169642731993623,25.367322258129196,25.09838677037175,25.27307891845703,104782000,AAPL,0.007698447898965899,25.237223434448243,25.27917194366455,0.012454839794778797,0.009822667620199566
2016-12-07,25.114476983180275,25.558106374487007,25.09149135872883,25.52132797241211,119994800,AAPL,0.009822667620199566,25.2606689453125,25.27882719039917,0.012585400176660995,0.009817028119821325
2016-12-08,25.48224783832691,25.84312751638342,25.422483822113286,25.77187156677246,108273200,AAPL,0.009817028119821325,25.38157424926758,25.293078231811524,0.012763523009021163,0.016321929371354127
2016-12-09,25.815548378456956,26.364913049538554,25.815548378456956,26.19251823425293,137610400,AAPL,0.016321929371354127,25.567759704589843,25.36387538909912,0.01131218959252652,-0.005704091695981073
2016-12-12,26.04081461966854,26.433874632014717,25.856926094665106,26.043113708496094,105497600,AAPL,-0.005704091695981073,25.760382080078124,25.41984643936157,0.011443347390413328,0.016681519356981145
2016-12-13,26.16724026351612,26.64534909532083,26.146553722123137,26.47755241394043,174935200,AAPL,0.016681519356981145,26.001276779174805,25.528800201416015,0.009896694007419783,0.0
2016-12-14,26.443073091260928,26.709709562353925,26.42928206366561,26.47755241394043,136127200,AAPL,0.0,26.19252166748047,25.62166385650635,0.009711605363412727,0.005468934537100623
2016-12-15,26.521217562702347,26.83152963095171,26.486740002844183,26.622356414794922,186098000,AAPL,0.005468934537100623,26.36261863708496,25.688668060302735,0.008058836606696344,0.0012951198120159102
2016-12-16,26.771765431323193,26.77866094325025,26.583280505990434,26.656835556030273,177404400,AAPL,0.0012951198120159102,26.45548210144043,25.757855892181396,0.008035053324461498,0.005777533960524384
2016-12-19,26.617764942849433,26.980942085876432,26.606271251631483,26.81084632873535,111117600,AAPL,0.005777533960524384,26.609028625488282,25.833479785919188,0.008052877547976811,0.0026576118486647538
2016-12-20,26.83382881080029,27.00852272541942,26.82003778590881,26.882099151611328,85700000,AAPL,0.0026576118486647538,26.68993797302246,25.893473148345947,0.007520756780496849,0.0009404736581524187
2016-12-21,26.847618786987013,26.98553428257856,26.843020610042583,26.907381057739258,95132800,AAPL,0.0009404736581524187,26.775903701782227,25.95392589569092,0.007517381281997253,-0.006577555303785343
2016-12-22,26.744187297528654,26.780965707187985,26.580987050470345,26.730396270751953,104343600,AAPL,-0.006577555303785343,26.797511672973634,26.012080478668214,0.007601098383277684,0.0019777477864595383
2016-12-23,26.569492575616366,26.783262252807617,26.569492575616366,26.783262252807617,56998000,AAPL,0.0019777477864595383,26.8227970123291,26.06644239425659,0.007572929935989971,0.006350882482823339
2016-12-27,26.783262095756886,27.07748410155773,26.776366582612287,26.953359603881836,73187600,AAPL,0.006350882482823339,26.851299667358397,26.131837844848633,0.007566107924306791,-0.004264215034926355
2016-12-28,27.01311682853819,27.128046702602873,26.709702031155068,26.838424682617188,83623600,AAPL,-0.004264215034926355,26.84256477355957,26.19275074005127,0.007680641726451121,-0.0002568391416597482
2016-12-29,26.76716931643538,26.91887760528146,26.755677380235163,26.831531524658203,60158000,AAPL,-0.0002568391416597482,26.827394866943358,26.26412229537964,0.007283607226039686,-0.007795869187379401
2016-12-30,26.813140429900198,26.939562241325184,26.532711251782224,26.622356414794922,122345200,AAPL,-0.007795869187379401,26.805786895751954,26.336872863769532,0.007157459279900872,0.0028491632839657832
2017-01-03,26.617757300869563,26.739582676563,26.3787029724356,26.69820785522461,115127600,AAPL,0.0028491632839657832,26.788776016235353,26.40870370864868,0.007154291039122818,-0.0011191958592753348
2017-01-04,26.629251595063298,26.780959871312433,26.606265970880596,26.66832733154297,84472400,AAPL,-0.0011191958592753348,26.731769561767578,26.488119983673094,0.006829974874515388,0.005085294657000361
2017-01-05,26.645339856912937,26.861408567344537,26.620055145960702,26.803943634033203,88774400,AAPL,0.005085294657000361,26.724873352050782,26.564663219451905,0.006761973712730909,0.011148306843826727
2017-01-06,26.84301959912247,27.160227156096582,26.77176364238335,27.10276222229004,127007600,AAPL,0.011148306843826727,26.77911949157715,26.6437349319458,0.006838777940616905,0.009159548090301728
2017-01-09,27.111956924799042,27.452150127850576,27.109659589946716,27.351011276245117,134247600,AAPL,0.009159548090301728,26.924850463867188,26.722691917419432,0.006805950653607071,0.0010085212443933234
2017-01-10,27.300442124142183,27.440656713931567,27.192409513205952,27.37859535217285,97848400,AAPL,0.0010085212443933234,27.060927963256837,26.78199577331543,0.006047443204600058,0.005373105380706011
2017-01-11,27.29354460540982,27.56707825286981,27.261364382613422,27.52570343017578,110354400,AAPL,0.005373105380706011,27.232403182983397,26.856125259399413,0.0057836524710627455,-0.004175133161060773
2017-01-12,27.330329377254333,27.422273643977455,27.171725560999228,27.41077995300293,108344800,AAPL,-0.004175133161060773,27.353770446777343,26.902786636352538,0.004969737958799185,-0.0017610986126851413
2017-01-13,27.378596979992935,27.49582595216352,27.309638348435918,27.362506866455078,104447600,AAPL,-0.0017610986126851413,27.405719375610353,26.94703435897827,0.005017657486394508,0.008064501513122213
2017-01-17,27.201603792195478,27.63833769713795,27.174021742713133,27.583171844482422,137759200,AAPL,0.008064501513122213,27.452151489257812,26.995075130462645,0.0051531728705199835,-8.332453988602051e-05
2017-01-18,27.583172578128174,27.698102463870374,27.51651303395479,27.580873489379883,94852000,AAPL,-8.332453988602051e-05,27.49260711669922,27.04127702713013,0.005169289350901202,-0.001750237771346863
2017-01-19,27.445254329705012,27.603856363706946,27.4383588178385,27.53260040283203,102389200,AAPL,-0.001750237771346863,27.493986511230467,27.07736473083496,0.0051320693415603785,0.0018367840636364097
2017-01-20,27.686608037422893,27.686608037422893,27.521110479456304,27.583171844482422,130391600,AAPL,0.0018367840636364097,27.52846488952637,27.112418365478515,0.005124267266583743,0.0006665963190883861
2017-01-23,27.58316948476046,27.769355317601576,27.530300971624104,27.601558685302734,88200800,AAPL,0.0006665963190883861,27.576275253295897,27.14712724685669,0.005125645907449154,-0.0009159593636062224
2017-01-24,27.47973609703981,27.60615791782872,27.468242407108608,27.576276779174805,92844000,AAPL,-0.0009159593636062224,27.574896240234374,27.189421272277833,0.004815400173990422,0.015920626430747875
2017-01-25,27.679713323448713,28.06587781055767,27.647533095663874,28.015308380126953,129510400,AAPL,0.015920626430747875,27.66178321838379,27.2510235786438,0.005788507246090685,0.0004921674635707252
2017-01-26,27.96703349297355,28.14402647071442,27.950943381696252,28.029096603393555,105350400,AAPL,0.0004921674635707252,27.761082458496094,27.304810428619383,0.005718787449351285,8.199890046611813e-05
2017-01-27,28.075068870848856,28.123339206437908,27.950944399181004,28.031394958496094,82251600,AAPL,8.199890046611813e-05,27.850727081298828,27.36445894241333,0.005549323043046521,-0.0026238177136307383
2017-01-30,27.79694453598871,27.95784568786621,27.734883164176253,27.95784568786621,121510000,AAPL,-0.0026238177136307383,27.921984481811524,27.42077465057373,0.005628953732158399,-0.002302229852811033
2017-01-31,27.847509052397502,27.90267490134263,27.725683665535442,27.89348030090332,196804000,AAPL,-0.002302229852811033,27.985425186157226,27.48433084487915,0.005242815882586273,0.06098070071033557
2017-02-01,29.199085204775255,29.994401522323454,29.19448878117204,29.594444274902344,447940000,AAPL,0.06098070071033557,28.301252365112305,27.629142665863036,0.014125116435814555,-0.0017088153837467868
2017-02-02,29.417451025335552,29.74155235484266,29.371478023982664,29.543872833251953,134841600,AAPL,-0.0017088153837467868,28.604207611083986,27.772919940948487,0.014139726759972444,0.004279286520453951
2017-02-03,29.493306525077063,29.695584245022474,29.458828962532614,29.670299530029297,98029200,AAPL,0.004279286520453951,28.931988525390626,27.91623773574829,0.014141294066017883,0.009373877828835697
2017-02-06,29.68179064850104,29.996697383730634,29.628920380671016,29.94842529296875,107383600,AAPL,0.009373877828835697,29.330104446411134,28.058520889282228,0.014107434574021976,0.009517246650022848
2017-02-07,30.00588943407806,30.36217273870168,29.98520289889264,30.23345184326172,152735200,AAPL,0.009517246650022848,29.798098754882812,28.202642917633057,0.014113083142942958,0.003877159827281984
2017-02-08,30.192071529104165,30.392048336013453,30.162188647196153,30.350671768188477,92016400,AAPL,0.003877159827281984,29.94934425354004,28.351246738433836,0.014083712235446999,0.007226397523002914
2017-02-09,30.39223740965527,30.576923196246266,30.269883824588764,30.569997787475586,113399600,AAPL,0.007226397523002914,30.154569244384767,28.50346145629883,0.01409061040700505,-0.0022653588214693876
2017-02-10,30.57923962476545,30.69004970801561,30.484587657415357,30.50074577331543,80262000,AAPL,-0.0022653588214693876,30.320658493041993,28.657959747314454,0.014029001019584061,0.008855321763410196
2017-02-13,30.722361832911705,30.893196790880747,30.64617881878719,30.77083969116211,92141600,AAPL,0.008855321763410196,30.485141372680665,28.828376388549806,0.013942560057735342,0.012979100566783863
2017-02-14,30.812389557128682,31.186375622723208,30.761600891111218,31.170217514038086,132904800,AAPL,0.012979100566783863,30.67249450683594,29.00772867202759,0.014024371863246605,0.0036291383806961175
2017-02-15,31.285649364401177,31.45879160380169,31.077876563567838,31.28333854675293,142492400,AAPL,0.0036291383806961175,30.859027862548828,29.19285192489624,0.013960950676544313,-0.0011803813546327202
2017-02-16,31.32028448668585,31.373380467480924,31.128673269585875,31.24641227722168,90338400,AAPL,-0.0011803813546327202,30.994310760498045,29.378542518615724,0.013943996546455494,0.0027333460341729676
2017-02-17,31.18868974540441,31.357213870001722,31.18868974540441,31.331819534301758,88792800,AAPL,0.0027333460341729676,31.160525512695312,29.56597490310669,0.013929866505501171,0.007220962059967917
2017-02-21,31.44956263755282,31.56960893757079,31.391848544431117,31.55806541442871,98028800,AAPL,0.007220962059967917,31.31797065734863,29.76380023956299,0.013862818621486734,0.0029992417884847633
2017-02-22,31.495731526325887,31.65502297845318,31.421859322819444,31.6527156829834,83347600,AAPL,0.0029992417884847633,31.414470291137697,29.967622184753417,0.01377536607101227,-0.004230335160193555
2017-02-23,31.715043374169532,31.738126893348525,31.465718117955575,31.518814086914062,83152800,AAPL,-0.004230335160193555,31.46156539916992,30.142797470092773,0.013825732155561682,0.000952318362987814
2017-02-24,31.375687767675753,31.548830032348633,31.23024713812225,31.548830032348633,87106400,AAPL,0.000952318362987814,31.522048950195312,30.318784141540526,0.013816469572390744,0.0019753126127335374
2017-02-27,31.65963020312745,31.72888779187423,31.461093660766565,31.611148834228516,81029600,AAPL,0.0019753126127335374,31.577914810180665,30.49777183532715,0.013780083112644326,0.0004388371545491765
2017-02-28,31.645797212383705,31.728905661167946,31.558070649058873,31.62502098083496,93931600,AAPL,0.0004388371545491765,31.591305923461913,30.681130599975585,0.013694619666965316,0.020438742365408658
2017-03-01,31.83277113023044,32.35450503559071,31.76582436144641,32.27139663696289,145658400,AAPL,0.020438742365408658,31.715042114257812,30.900026416778566,0.01388833898371359,-0.005937289185629857
2017-03-02,32.31988101746778,32.38452049769571,32.03361794603871,32.07979202270508,104844000,AAPL,-0.005937289185629857,31.827237701416017,31.0242938041687,0.006276692354280859,0.0059010467297500035
2017-03-03,32.038240052746666,32.28063989511755,31.99437678799724,32.26909637451172,84432400,AAPL,0.0059010467297500035,31.97129096984863,31.16055498123169,0.006137781596686375,-0.003148070432608452
2017-03-06,32.17443639244245,32.26678101161187,31.99667960539202,32.167510986328125,87000000,AAPL,-0.003148070432608452,32.082563400268555,31.28541555404663,0.006368333225362782,0.001292021839260471
2017-03-07,32.102876664601666,32.315264038884955,32.040544476985474,32.20907211303711,69785200,AAPL,0.001292021839260471,32.19937362670898,31.398447895050047,0.0062695708438816845,-0.003727046461650896
2017-03-08,32.07748388465437,32.27371315911442,32.04747495941965,32.089027404785156,74828800,AAPL,-0.003727046461650896,32.162899780273435,31.49122667312622,0.006318029412501214,-0.0023018454944908617
2017-03-09,32.02901776441551,32.04055776618579,31.638869890157473,32.01516342163086,88623600,AAPL,-0.0023018454944908617,32.1499740600586,31.57445125579834,0.006423158729159615,0.003316618971775487
2017-03-10,32.14673985398543,32.17213418795133,32.00591736973592,32.12134552001953,78451200,AAPL,0.003316618971775487,32.12042388916016,31.65201864242554,0.006336826133171686,0.00043145126524590793
2017-03-13,32.05440670347357,32.18830029117781,32.047481294543644,32.13520431518555,69686800,AAPL,0.00043145126524590793,32.11396255493164,31.733741569519044,0.0062583598013931175,-0.0015084191679276548
2017-03-14,32.158295874412474,32.23909349746687,32.052100384931684,32.08673095703125,61236400,AAPL,-0.0015084191679276548,32.08949432373047,31.7995361328125,0.006143955944998725,0.010576193293247771
2017-03-15,32.18368653915024,32.49303322137834,32.09595999363327,32.42608642578125,102767200,AAPL,0.010576193293247771,32.15690612792969,31.86232957839966,0.005940423713175852,0.0016372355623988089
2017-03-16,32.486100975279875,32.55535857439694,32.379905520288666,32.47917556762695,76928000,AAPL,0.0016372355623988089,32.249708557128905,31.922121429443358,0.00592824478670953,-0.004975440501250761
2017-03-17,32.550740976098126,32.550740976098126,32.294490321127455,32.31757736206055,175540000,AAPL,-0.004975440501250761,32.28895492553711,31.975679683685303,0.006090349936747483,0.010500764944270102
2017-03-20,32.41222598682167,32.666169348388465,32.37298083505005,32.65693664550781,86168000,AAPL,0.010500764944270102,32.39330139160156,32.04193553924561,0.006399251491253238,-0.011451940351508427
2017-03-21,32.806996259318026,32.96628770549994,32.25755701540671,32.28295135498047,158119600,AAPL,-0.011451940351508427,32.4325454711914,32.07817983627319,0.006950119825612818,0.01129853043597251
2017-03-22,32.28525866265166,32.68925723393395,32.26447891610455,32.647701263427734,103440800,AAPL,0.01129853043597251,32.4768684387207,32.12792911529541,0.007304502302083143,-0.003535240644891635
2017-03-23,32.610774114304036,32.68464985386819,32.460718861874426,32.532283782958984,81385200,AAPL,-0.003535240644891635,32.48749008178711,32.178602600097655,0.007277034136019085,-0.001987302511226696
2017-03-24,32.666168867296385,32.72157565152801,32.40068551168565,32.46763229370117,89582400,AAPL,-0.001987302511226696,32.51750106811524,32.224542713165285,0.007320546265538442,0.0017069283455495299
2017-03-27,32.17907489604115,32.601542549669496,32.00131447375628,32.52305221557617,94300400,AAPL,0.0017069283455495299,32.49072418212891,32.27013788223267,0.007319801179055555,0.020726922514372026
2017-03-28,32.529980063810726,33.25255828695497,32.46302972714573,33.1971549987793,133499200,AAPL,0.020726922514372026,32.67356491088867,32.348744583129886,0.008485519248108003,0.002224894526646759
2017-03-29,33.1694378122708,33.35643440986911,33.056320458176856,33.27101516723633,116760000,AAPL,0.002224894526646759,32.79822769165039,32.398725509643555,0.00735708641101324,-0.001318191652477152
2017-03-30,33.28718250695198,33.358747422236675,33.127891038691786,33.22715759277344,84829200,AAPL,-0.001318191652477152,32.93720245361328,32.45609378814697,0.0071799773746910635,-0.0018760547857135101
2017-03-31,33.17867244111365,33.30564412870682,33.01476289484099,33.16482162475586,78646800,AAPL,-0.0018760547857135101,33.07664031982422,32.50088005065918,0.007155766696783579,0.0002784692221344809
2017-04-03,33.17636782480755,33.27101625175768,33.02400178739265,33.17405700683594,79942800,AAPL,0.0002784692221344809,33.20684127807617,32.55120735168457,0.007081931052178892,0.007446086762537885
2017-04-04,33.07017128430263,33.44877554763126,33.05170235406852,33.42107391357422,79565600,AAPL,0.007446086762537885,33.251625061035156,32.61180744171143,0.007202101222930583,-0.005180607898475298
2017-04-05,33.29410299945432,33.58036614090385,33.19945105075871,33.24793243408203,110871600,AAPL,-0.005180607898475298,33.2470085144043,32.66975269317627,0.007268615232093904,-0.002499728652028188
2017-04-06,33.31025871910069,33.36335821192298,33.11634024491553,33.16482162475586,84596000,AAPL,-0.002499728652028188,33.23454132080078,32.72723560333252,0.0072746254442407335,-0.002227983821869839
2017-04-07,33.180964726907625,33.28484932518692,33.0747728344751,33.0909309387207,66688800,AAPL,-0.002227983821869839,33.21976318359375,32.77571487426758,0.00731892292323882,-0.0011853011134014269
2017-04-10,33.15097829874287,33.21561780474298,32.98937601115369,33.05170822143555,75733600,AAPL,-0.0011853011134014269,33.19529342651367,32.82154006958008,0.00734039820694118,-0.010756544060592454
2017-04-11,32.998607321373136,33.093259270548934,32.33373990435652,32.69618606567383,121517600,AAPL,-0.010756544060592454,33.050315856933594,32.85201282501221,0.007811579455503586,0.0012004280892938812
2017-04-12,32.68926491422034,32.81623310552677,32.553056972447905,32.735435485839844,81400000,AAPL,0.0012004280892938812,32.94781646728516,32.86748027801514,0.007479006341277494,-0.0052892314282591
2017-04-13,32.7608268015999,32.869329572304196,32.56229019165039,32.56229019165039,71291600,AAPL,-0.0052892314282591,32.827310180664064,32.87163600921631,0.007583278822231071,0.005529750495811392
2017-04-17,32.661550412813725,32.753895052233354,32.52072791996312,32.74235153198242,66328400,AAPL,0.005529750495811392,32.75759429931641,32.8928747177124,0.0075730317139556975,-0.004441461359857013
2017-04-18,32.64540904370321,32.79084620116681,32.57615140926884,32.596927642822266,58790000,AAPL,-0.004441461359857013,32.66663818359375,32.88987426757812,0.007284774169325297,-0.0036831681916946746
2017-04-19,32.75389809720652,32.78159973031379,32.423771704796266,32.47686767578125,69313600,AAPL,-0.0036831681916946746,32.62277450561523,32.899570083618165,0.006839248158584529,0.012511017645146394
2017-04-20,32.601541249148354,32.99399642654867,32.58769042869491,32.88318634033203,93278400,AAPL,0.012511017645146394,32.65232467651367,32.911344337463376,0.006946208675403825,-0.0011937174961398345
2017-04-21,32.883178261307776,32.93858152950958,32.74697386352734,32.84393310546875,69283600,AAPL,-0.0011937174961398345,32.70865325927734,32.92692680358887,0.006896259844751834,0.009629331090937887
2017-04-24,33.12787847113817,33.23176309980541,33.05400276558699,33.16019821166992,68537200,AAPL,0.009629331090937887,32.792222595214845,32.961555099487306,0.007159967244460399,0.006195855004177631
2017-04-25,33.22252424194941,33.451069678151605,33.21328801917317,33.36565399169922,75486000,AAPL,0.006195855004177631,32.94596786499024,33.00368518829346,0.007250437637863233,-0.005880909692285163
2017-04-26,33.35181205494892,33.38182450307761,33.10017951743427,33.16943359375,80164800,AAPL,-0.005880909692285163,33.08448104858398,33.00229911804199,0.005793875566222771,0.0007657126348794563
2017-04-27,33.224844299816404,33.280251089997954,33.08402179036965,33.19483184814453,56985200,AAPL,0.0007657126348794563,33.146810150146486,32.998489952087404,0.005773191845112476,-0.0009734738433060386
2017-04-28,33.264094918328645,33.31257630802334,33.07479451864811,33.16251754760742,83441600,AAPL,-0.0009734738433060386,33.21052703857422,32.9952579498291,0.005769873404299744,0.020396613275311948
2017-05-01,33.497254218060796,33.98205038775373,33.4649344734146,33.83892059326172,134411600,AAPL,0.020396613275311948,33.34627151489258,33.02896289825439,0.0073408369775004225,0.0063447293158238605
2017-05-02,34.060544793553,34.187516492302215,33.898946050866904,34.053619384765625,181408800,AAPL,0.0063447293158238605,33.48386459350586,33.07294101715088,0.007432809492624732,-0.003050761334887908
2017-05-03,33.610370846588346,34.04899996896599,33.305642335360965,33.949729919433594,182788000,AAPL,-0.003050761334887908,33.639923858642575,33.09937381744385,0.007348736291113098,-0.003603597327465846
2017-05-04,33.82508146750844,33.968211311466995,33.66117186991945,33.827388763427734,93487600,AAPL,-0.003603597327465846,33.76643524169922,33.128346633911136,0.007289289270004335,0.016583542398564077
2017-05-05,33.8804798630999,34.392981290391695,33.8804798630999,34.38836669921875,109310800,AAPL,0.016583542398564077,34.01160507202148,33.18952388763428,0.008033329306593175,0.02718846897246996
2017-05-08,34.40452632623706,35.48262520742203,34.40452632623706,35.323333740234375,195009600,AAPL,0.02718846897246996,34.30848770141601,33.30114402770996,0.009756711211908527,0.006404781960733574
2017-05-09,35.5218668325263,35.755034009575716,35.42490758445576,35.5495719909668,156521600,AAPL,0.006404781960733574,34.60767822265625,33.42603721618652,0.009720022976015479,-0.004740582976458962
